curso,sexo,matricula,nivel,materia,trimestre,nota
6SEC A,F,486,Secundaria,asoc,1T,96
6SEC A,F,604,Secundaria,asoc,1T,91
6SEC A,M,712,Secundaria,asoc,1T,80
6SEC A,M,663,Secundaria,asoc,1T,77
6SEC A,F,616,Secundaria,asoc,1T,78
6SEC A,M,273,Secundaria,asoc,1T,90
6SEC A,F,24,Secundaria,asoc,1T,92
6SEC A,F,584,Secundaria,asoc,1T,82
6SEC A,M,759,Secundaria,asoc,1T,79
6SEC A,F,742,Secundaria,asoc,1T,81
6SEC A,M,746,Secundaria,asoc,1T,80
6SEC A,M,581,Secundaria,asoc,1T,94
6SEC A,M,726,Secundaria,asoc,1T,86
6SEC A,M,26,Secundaria,asoc,1T,79
6SEC A,F,704,Secundaria,asoc,1T,93
6SEC A,M,32,Secundaria,asoc,1T,66
6SEC A,F,8,Secundaria,asoc,2T,96
6SEC A,F,524,Secundaria,asoc,2T,92
6SEC A,F,13,Secundaria,asoc,2T,89
6SEC A,M,464,Secundaria,asoc,2T,78
6SEC A,F,599,Secundaria,asoc,2T,98
6SEC A,F,41,Secundaria,asoc,2T,95
6SEC A,M,497,Secundaria,asoc,2T,80
6SEC A,F,679,Secundaria,asoc,2T,96
6SEC A,F,157,Secundaria,asoc,2T,78
6SEC A,F,30,Secundaria,asoc,2T,95
6SEC A,F,20,Secundaria,asoc,2T,78
6SEC A,F,12,Secundaria,asoc,2T,99
6SEC A,F,515,Secundaria,asoc,2T,82
6SEC A,M,469,Secundaria,asoc,2T,83
6SEC A,F,441,Secundaria,asoc,2T,87
6SEC A,F,477,Secundaria,asoc,2T,84
6SEC A,M,652,Secundaria,asoc,2T,89
6SEC A,F,204,Secundaria,asoc,2T,70
6SEC A,F,35,Secundaria,asoc,2T,100
6SEC A,F,16,Secundaria,asoc,2T,51
6SEC A,F,31,Secundaria,asoc,2T,94
6SEC A,M,772,Secundaria,asoc,2T,84
6SEC A,F,486,Secundaria,asoc,2T,95
6SEC A,F,604,Secundaria,asoc,2T,89
6SEC A,M,712,Secundaria,asoc,2T,67
6SEC A,M,663,Secundaria,asoc,2T,78
6SEC A,F,616,Secundaria,asoc,2T,71
6SEC A,M,273,Secundaria,asoc,2T,84
6SEC A,F,24,Secundaria,asoc,2T,89
6SEC A,F,584,Secundaria,asoc,2T,69
6SEC A,M,759,Secundaria,asoc,2T,66
6SEC A,F,742,Secundaria,asoc,2T,74
6SEC A,M,746,Secundaria,asoc,2T,73
6SEC A,M,581,Secundaria,asoc,2T,100
6SEC A,M,726,Secundaria,asoc,2T,88
6SEC A,M,26,Secundaria,asoc,2T,84
6SEC A,F,704,Secundaria,asoc,2T,75
6SEC A,M,32,Secundaria,asoc,2T,79
6SEC A,F,8,Secundaria,asoc,3T,96
6SEC A,F,524,Secundaria,asoc,3T,90
6SEC A,F,13,Secundaria,asoc,3T,87
6SEC A,M,464,Secundaria,asoc,3T,75
6SEC A,F,599,Secundaria,asoc,3T,100
6SEC A,F,41,Secundaria,asoc,3T,88
6SEC A,M,497,Secundaria,asoc,3T,85
6SEC A,F,679,Secundaria,asoc,3T,99
6SEC A,F,157,Secundaria,asoc,3T,64
6SEC A,F,30,Secundaria,asoc,3T,98
6SEC A,F,20,Secundaria,asoc,3T,80
6SEC A,F,12,Secundaria,asoc,3T,100
6SEC A,F,515,Secundaria,asoc,3T,80
6SEC A,M,469,Secundaria,asoc,3T,78
6SEC A,F,441,Secundaria,asoc,3T,83
6SEC A,F,477,Secundaria,asoc,3T,70
6SEC A,M,652,Secundaria,asoc,3T,93
6SEC A,F,204,Secundaria,asoc,3T,65
6SEC A,F,35,Secundaria,asoc,3T,100
6SEC A,F,16,Secundaria,asoc,3T,56
6SEC A,F,31,Secundaria,asoc,3T,100
6SEC A,M,772,Secundaria,asoc,3T,88
6SEC A,F,486,Secundaria,asoc,3T,95
6SEC A,F,604,Secundaria,asoc,3T,86
6SEC A,M,712,Secundaria,asoc,3T,75
6SEC A,M,663,Secundaria,asoc,3T,75
6SEC A,F,616,Secundaria,asoc,3T,78
6SEC A,M,273,Secundaria,asoc,3T,78
6SEC A,F,24,Secundaria,asoc,3T,92
6SEC A,F,584,Secundaria,asoc,3T,63
6SEC A,M,759,Secundaria,asoc,3T,67
6SEC A,F,742,Secundaria,asoc,3T,64
6SEC A,M,746,Secundaria,asoc,3T,73
6SEC A,M,581,Secundaria,asoc,3T,100
6SEC A,M,726,Secundaria,asoc,3T,82
6SEC A,M,26,Secundaria,asoc,3T,83
6SEC A,F,704,Secundaria,asoc,3T,98
6SEC A,M,32,Secundaria,asoc,3T,79
6SEC A,F,8,Secundaria,efi,1T,92
6SEC A,F,524,Secundaria,efi,1T,84
6SEC A,F,13,Secundaria,efi,1T,75
6SEC A,M,464,Secundaria,efi,1T,78
6SEC A,F,599,Secundaria,efi,1T,93
6SEC A,F,41,Secundaria,efi,1T,87
6SEC A,M,497,Secundaria,efi,1T,93
6SEC A,F,679,Secundaria,efi,1T,89
6SEC A,F,157,Secundaria,efi,1T,75
6SEC A,F,30,Secundaria,efi,1T,92
6SEC A,F,20,Secundaria,efi,1T,83
6SEC A,F,12,Secundaria,efi,1T,92
6SEC A,F,515,Secundaria,efi,1T,85
6SEC A,M,469,Secundaria,efi,1T,92
6SEC A,F,441,Secundaria,efi,1T,87
6SEC A,F,477,Secundaria,efi,1T,84
6SEC A,M,652,Secundaria,efi,1T,90
6SEC A,F,204,Secundaria,efi,1T,77
6SEC A,F,35,Secundaria,efi,1T,92
6SEC A,F,16,Secundaria,efi,1T,69
6SEC A,F,31,Secundaria,efi,1T,90
6SEC A,M,772,Secundaria,efi,1T,1
6SEC A,F,486,Secundaria,efi,1T,89
6SEC A,F,604,Secundaria,efi,1T,87
6SEC A,M,712,Secundaria,efi,1T,77
6SEC A,M,663,Secundaria,efi,1T,76
6SEC A,F,616,Secundaria,efi,1T,86
6SEC A,M,273,Secundaria,efi,1T,79
6SEC A,F,24,Secundaria,efi,1T,92
6SEC A,F,584,Secundaria,efi,1T,85
6SEC A,M,759,Secundaria,efi,1T,96
6SEC A,F,742,Secundaria,efi,1T,76
6SEC A,M,746,Secundaria,efi,1T,84
6SEC A,M,581,Secundaria,efi,1T,91
6SEC A,M,726,Secundaria,efi,1T,88
6SEC A,M,26,Secundaria,efi,1T,90
6SEC A,F,704,Secundaria,efi,1T,91
6SEC A,M,32,Secundaria,efi,1T,81
6SEC A,F,8,Secundaria,efi,2T,96
6SEC A,F,524,Secundaria,efi,2T,78
6SEC A,F,13,Secundaria,efi,2T,81
6SEC A,M,464,Secundaria,efi,2T,68
6SEC A,F,599,Secundaria,efi,2T,97
6SEC A,F,41,Secundaria,efi,2T,80
6SEC A,M,497,Secundaria,efi,2T,76
6SEC A,F,679,Secundaria,efi,2T,86
6SEC A,F,157,Secundaria,efi,2T,75
6SEC A,F,30,Secundaria,efi,2T,85
6SEC A,F,20,Secundaria,efi,2T,74
6SEC A,F,12,Secundaria,efi,2T,81
6SEC A,F,515,Secundaria,efi,2T,85
6SEC A,M,469,Secundaria,efi,2T,90
6SEC A,F,441,Secundaria,efi,2T,72
6SEC A,F,477,Secundaria,efi,2T,83
6SEC A,M,652,Secundaria,efi,2T,89
6SEC A,F,204,Secundaria,efi,2T,77
6SEC A,F,35,Secundaria,efi,2T,98
6SEC A,F,16,Secundaria,efi,2T,64
6SEC A,F,31,Secundaria,efi,2T,86
6SEC A,M,772,Secundaria,efi,2T,76
6SEC A,F,486,Secundaria,efi,2T,90
6SEC A,F,604,Secundaria,efi,2T,80
6SEC A,M,712,Secundaria,efi,2T,82
6SEC A,M,663,Secundaria,efi,2T,74
6SEC A,F,616,Secundaria,efi,2T,80
6SEC A,M,273,Secundaria,efi,2T,76
6SEC A,F,24,Secundaria,efi,2T,79
6SEC A,F,584,Secundaria,efi,2T,79
6SEC A,M,759,Secundaria,efi,2T,91
6SEC A,F,742,Secundaria,efi,2T,72
6SEC A,M,746,Secundaria,efi,2T,81
6SEC A,M,581,Secundaria,efi,2T,81
6SEC A,M,726,Secundaria,efi,2T,80
6SEC A,M,26,Secundaria,efi,2T,86
6SEC A,F,704,Secundaria,efi,2T,84
6SEC A,M,32,Secundaria,efi,2T,82
6SEC A,F,8,Secundaria,efi,3T,96
6SEC A,F,524,Secundaria,efi,3T,93
6SEC A,F,13,Secundaria,efi,3T,91
6SEC A,M,464,Secundaria,efi,3T,88
6SEC A,F,599,Secundaria,efi,3T,97
6SEC A,F,41,Secundaria,efi,3T,91
6SEC A,M,497,Secundaria,efi,3T,89
6SEC A,F,679,Secundaria,efi,3T,92
6SEC A,F,157,Secundaria,efi,3T,91
6SEC A,F,30,Secundaria,efi,3T,97
6SEC A,F,20,Secundaria,efi,3T,92
6SEC A,F,12,Secundaria,efi,3T,98
6SEC A,F,515,Secundaria,efi,3T,89
6SEC A,M,469,Secundaria,efi,3T,92
6SEC A,F,441,Secundaria,efi,3T,96
6SEC A,F,477,Secundaria,efi,3T,89
6SEC A,M,652,Secundaria,efi,3T,98
6SEC A,F,204,Secundaria,efi,3T,89
6SEC A,F,35,Secundaria,efi,3T,96
6SEC A,F,16,Secundaria,efi,3T,89
6SEC A,F,31,Secundaria,efi,3T,96
6SEC A,M,772,Secundaria,efi,3T,86
6SEC A,F,486,Secundaria,efi,3T,96
6SEC A,F,604,Secundaria,efi,3T,89
6SEC A,M,712,Secundaria,efi,3T,91
6SEC A,M,663,Secundaria,efi,3T,89
6SEC A,F,616,Secundaria,efi,3T,92
6SEC A,M,273,Secundaria,efi,3T,91
6SEC A,F,24,Secundaria,efi,3T,96
6SEC A,F,584,Secundaria,efi,3T,88
6SEC A,M,759,Secundaria,efi,3T,93
6SEC A,F,742,Secundaria,efi,3T,95
6SEC A,M,746,Secundaria,efi,3T,95
6SEC A,M,581,Secundaria,efi,3T,90
6SEC A,M,726,Secundaria,efi,3T,92
6SEC A,M,26,Secundaria,efi,3T,94
6SEC A,F,704,Secundaria,efi,3T,95
6SEC A,M,32,Secundaria,efi,3T,92
6SEC A,F,8,Secundaria,mus,1T,93
6SEC A,F,524,Secundaria,mus,1T,90
6SEC A,F,13,Secundaria,mus,1T,89
6SEC A,M,464,Secundaria,mus,1T,77
6SEC A,F,599,Secundaria,mus,1T,95
6SEC A,F,41,Secundaria,mus,1T,89
6SEC A,M,497,Secundaria,mus,1T,85
6SEC A,F,679,Secundaria,mus,1T,92
6SEC A,F,157,Secundaria,mus,1T,83
6SEC A,F,30,Secundaria,mus,1T,89
6SEC A,F,20,Secundaria,mus,1T,70
6SEC A,F,12,Secundaria,mus,1T,95
6SEC A,F,515,Secundaria,mus,1T,87
6SEC A,M,469,Secundaria,mus,1T,81
6SEC A,F,441,Secundaria,mus,1T,83
6SEC A,F,477,Secundaria,mus,1T,91
6SEC A,M,652,Secundaria,mus,1T,92
6SEC A,F,204,Secundaria,mus,1T,74
6SEC A,F,35,Secundaria,mus,1T,93
6SEC A,F,16,Secundaria,mus,1T,78
6SEC A,F,31,Secundaria,mus,1T,94
6SEC A,M,772,Secundaria,mus,1T,1
6SEC A,F,486,Secundaria,mus,1T,91
6SEC A,F,604,Secundaria,mus,1T,95
6SEC A,M,712,Secundaria,mus,1T,59
6SEC A,M,663,Secundaria,mus,1T,76
6SEC A,F,616,Secundaria,mus,1T,83
6SEC A,M,273,Secundaria,mus,1T,76
6SEC A,F,24,Secundaria,mus,1T,88
6SEC A,F,584,Secundaria,mus,1T,69
6SEC A,M,759,Secundaria,mus,1T,49
6SEC A,F,742,Secundaria,mus,1T,84
6SEC A,M,746,Secundaria,mus,1T,84
6SEC A,M,581,Secundaria,mus,1T,93
6SEC A,M,726,Secundaria,mus,1T,96
6SEC A,M,26,Secundaria,mus,1T,90
6SEC A,F,704,Secundaria,mus,1T,88
6SEC A,M,32,Secundaria,mus,1T,54
6SEC A,F,8,Secundaria,mus,2T,84
6SEC A,F,524,Secundaria,mus,2T,81
6SEC A,F,13,Secundaria,mus,2T,90
6SEC A,M,464,Secundaria,mus,2T,73
6SEC A,F,599,Secundaria,mus,2T,86
6SEC A,F,41,Secundaria,mus,2T,93
6SEC A,M,497,Secundaria,mus,2T,84
6SEC A,F,679,Secundaria,mus,2T,99
6SEC A,F,157,Secundaria,mus,2T,75
6SEC A,F,30,Secundaria,mus,2T,88
6SEC A,F,20,Secundaria,mus,2T,76
6SEC A,F,12,Secundaria,mus,2T,84
6SEC A,F,515,Secundaria,mus,2T,79
6SEC A,M,469,Secundaria,mus,2T,78
6SEC A,F,441,Secundaria,mus,2T,82
6SEC A,F,477,Secundaria,mus,2T,76
6SEC A,M,652,Secundaria,mus,2T,93
6SEC A,F,204,Secundaria,mus,2T,63
6SEC A,F,35,Secundaria,mus,2T,100
6SEC A,F,16,Secundaria,mus,2T,72
6SEC A,F,31,Secundaria,mus,2T,79
6SEC A,M,772,Secundaria,mus,2T,80
6SEC A,F,486,Secundaria,mus,2T,98
6SEC A,F,604,Secundaria,mus,2T,83
6SEC A,M,712,Secundaria,mus,2T,73
6SEC A,M,663,Secundaria,mus,2T,78
6SEC A,F,616,Secundaria,mus,2T,79
6SEC A,M,273,Secundaria,mus,2T,75
6SEC A,F,24,Secundaria,mus,2T,79
6SEC A,F,584,Secundaria,mus,2T,70
6SEC A,M,759,Secundaria,mus,2T,76
6SEC A,F,742,Secundaria,mus,2T,73
6SEC A,M,746,Secundaria,mus,2T,68
6SEC A,M,581,Secundaria,mus,2T,92
6SEC A,M,726,Secundaria,mus,2T,93
6SEC A,M,26,Secundaria,mus,2T,86
6SEC A,F,704,Secundaria,mus,2T,72
6SEC A,M,32,Secundaria,mus,2T,67
6SEC A,F,8,Secundaria,mus,3T,78
6SEC A,F,524,Secundaria,mus,3T,91
6SEC A,F,13,Secundaria,mus,3T,95
6SEC A,M,464,Secundaria,mus,3T,73
6SEC A,F,599,Secundaria,mus,3T,100
6SEC A,F,41,Secundaria,mus,3T,95
6SEC A,M,497,Secundaria,mus,3T,82
6SEC A,F,679,Secundaria,mus,3T,94
6SEC A,F,157,Secundaria,mus,3T,75
6SEC A,F,30,Secundaria,mus,3T,92
6SEC A,F,20,Secundaria,mus,3T,79
6SEC A,F,12,Secundaria,mus,3T,100
6SEC A,F,515,Secundaria,mus,3T,89
6SEC A,M,469,Secundaria,mus,3T,59
6SEC A,F,441,Secundaria,mus,3T,94
6SEC A,F,477,Secundaria,mus,3T,85
6SEC A,M,652,Secundaria,mus,3T,91
6SEC A,F,204,Secundaria,mus,3T,79
6SEC A,F,35,Secundaria,mus,3T,96
6SEC A,F,16,Secundaria,mus,3T,75
6SEC A,F,31,Secundaria,mus,3T,99
6SEC A,M,772,Secundaria,mus,3T,82
6SEC A,F,486,Secundaria,mus,3T,97
6SEC A,F,604,Secundaria,mus,3T,95
6SEC A,M,712,Secundaria,mus,3T,77
6SEC A,M,663,Secundaria,mus,3T,79
6SEC A,F,616,Secundaria,mus,3T,86
6SEC A,M,273,Secundaria,mus,3T,77
6SEC A,F,24,Secundaria,mus,3T,84
6SEC A,F,584,Secundaria,mus,3T,88
6SEC A,M,759,Secundaria,mus,3T,86
6SEC A,F,742,Secundaria,mus,3T,79
6SEC A,M,746,Secundaria,mus,3T,69
6SEC A,M,581,Secundaria,mus,3T,100
6SEC A,M,726,Secundaria,mus,3T,92
6SEC A,M,26,Secundaria,mus,3T,95
6SEC A,F,704,Secundaria,mus,3T,98
6SEC A,M,32,Secundaria,mus,3T,84
6SEC A,F,8,Secundaria,apv,1T,92
6SEC A,F,524,Secundaria,apv,1T,89
6SEC A,F,13,Secundaria,apv,1T,82
6SEC A,M,464,Secundaria,apv,1T,82
6SEC A,F,599,Secundaria,apv,1T,92
6SEC A,F,41,Secundaria,apv,1T,92
6SEC A,M,497,Secundaria,apv,1T,75
6SEC A,F,679,Secundaria,apv,1T,96
6SEC A,F,157,Secundaria,apv,1T,61
6SEC A,F,30,Secundaria,apv,1T,94
6SEC A,F,20,Secundaria,apv,1T,64
6SEC A,F,12,Secundaria,apv,1T,88
6SEC A,F,515,Secundaria,apv,1T,76
6SEC A,M,469,Secundaria,apv,1T,92
6SEC A,F,441,Secundaria,apv,1T,77
6SEC A,F,477,Secundaria,apv,1T,88
6SEC A,M,652,Secundaria,apv,1T,96
6SEC A,F,204,Secundaria,apv,1T,79
6SEC A,F,35,Secundaria,apv,1T,93
6SEC A,F,16,Secundaria,apv,1T,71
6SEC A,F,31,Secundaria,apv,1T,91
6SEC A,M,772,Secundaria,apv,1T,1
6SEC A,F,486,Secundaria,apv,1T,92
6SEC A,F,604,Secundaria,apv,1T,91
6SEC A,M,712,Secundaria,apv,1T,81
6SEC A,M,663,Secundaria,apv,1T,83
6SEC A,F,616,Secundaria,apv,1T,86
6SEC A,M,273,Secundaria,apv,1T,81
6SEC A,F,24,Secundaria,apv,1T,89
6SEC A,F,584,Secundaria,apv,1T,64
6SEC A,M,759,Secundaria,apv,1T,74
6SEC A,F,742,Secundaria,apv,1T,92
6SEC A,M,746,Secundaria,apv,1T,79
6SEC A,M,581,Secundaria,apv,1T,95
6SEC A,M,726,Secundaria,apv,1T,85
6SEC A,M,26,Secundaria,apv,1T,84
6SEC A,F,704,Secundaria,apv,1T,76
6SEC A,M,32,Secundaria,apv,1T,70
6SEC A,F,8,Secundaria,apv,2T,85
6SEC A,F,524,Secundaria,apv,2T,78
6SEC A,F,13,Secundaria,apv,2T,90
6SEC A,M,464,Secundaria,apv,2T,83
6SEC A,F,599,Secundaria,apv,2T,93
6SEC A,F,41,Secundaria,apv,2T,94
6SEC A,M,497,Secundaria,apv,2T,78
6SEC A,F,679,Secundaria,apv,2T,92
6SEC A,F,157,Secundaria,apv,2T,74
6SEC A,F,30,Secundaria,apv,2T,93
6SEC A,F,20,Secundaria,apv,2T,65
6SEC A,F,12,Secundaria,apv,2T,88
6SEC A,F,515,Secundaria,apv,2T,87
6SEC A,M,469,Secundaria,apv,2T,84
6SEC A,F,441,Secundaria,apv,2T,84
6SEC A,F,477,Secundaria,apv,2T,93
6SEC A,M,652,Secundaria,apv,2T,89
6SEC A,F,204,Secundaria,apv,2T,79
6SEC A,F,35,Secundaria,apv,2T,89
6SEC A,F,16,Secundaria,apv,2T,79
6SEC A,F,31,Secundaria,apv,2T,82
6SEC A,M,772,Secundaria,apv,2T,89
6SEC A,F,486,Secundaria,apv,2T,98
6SEC A,F,604,Secundaria,apv,2T,96
6SEC A,M,712,Secundaria,apv,2T,79
6SEC A,M,663,Secundaria,apv,2T,88
6SEC A,F,616,Secundaria,apv,2T,76
6SEC A,M,273,Secundaria,apv,2T,83
6SEC A,F,24,Secundaria,apv,2T,83
6SEC A,F,584,Secundaria,apv,2T,86
6SEC A,M,759,Secundaria,apv,2T,67
6SEC A,F,742,Secundaria,apv,2T,93
6SEC A,M,746,Secundaria,apv,2T,71
6SEC A,M,581,Secundaria,apv,2T,90
6SEC A,M,726,Secundaria,apv,2T,90
6SEC A,M,26,Secundaria,apv,2T,84
6SEC A,F,704,Secundaria,apv,2T,75
6SEC A,M,32,Secundaria,apv,2T,76
6SEC A,F,8,Secundaria,apv,3T,94
6SEC A,F,524,Secundaria,apv,3T,92
6SEC A,F,13,Secundaria,apv,3T,99
6SEC A,M,464,Secundaria,apv,3T,86
6SEC A,F,599,Secundaria,apv,3T,94
6SEC A,F,41,Secundaria,apv,3T,91
6SEC A,M,497,Secundaria,apv,3T,82
6SEC A,F,679,Secundaria,apv,3T,94
6SEC A,F,157,Secundaria,apv,3T,83
6SEC A,F,30,Secundaria,apv,3T,89
6SEC A,F,20,Secundaria,apv,3T,87
6SEC A,F,12,Secundaria,apv,3T,96
6SEC A,F,515,Secundaria,apv,3T,89
6SEC A,M,469,Secundaria,apv,3T,90
6SEC A,F,441,Secundaria,apv,3T,96
6SEC A,F,477,Secundaria,apv,3T,87
6SEC A,M,652,Secundaria,apv,3T,77
6SEC A,F,204,Secundaria,apv,3T,52
6SEC A,F,35,Secundaria,apv,3T,90
6SEC A,F,16,Secundaria,apv,3T,63
6SEC A,F,31,Secundaria,apv,3T,96
6SEC A,M,772,Secundaria,apv,3T,81
6SEC A,F,486,Secundaria,apv,3T,98
6SEC A,F,604,Secundaria,apv,3T,85
6SEC A,M,712,Secundaria,apv,3T,61
6SEC A,M,663,Secundaria,apv,3T,64
6SEC A,F,616,Secundaria,apv,3T,78
6SEC A,M,273,Secundaria,apv,3T,87
6SEC A,F,24,Secundaria,apv,3T,90
6SEC A,F,584,Secundaria,apv,3T,72
6SEC A,M,759,Secundaria,apv,3T,72
6SEC A,F,742,Secundaria,apv,3T,73
6SEC A,M,746,Secundaria,apv,3T,80
6SEC A,M,581,Secundaria,apv,3T,92
6SEC A,M,726,Secundaria,apv,3T,83
6SEC A,M,26,Secundaria,apv,3T,84
6SEC A,F,704,Secundaria,apv,3T,60
6SEC A,M,32,Secundaria,apv,3T,67
6SEC A,F,8,Secundaria,mat,1T,89
6SEC A,F,524,Secundaria,mat,1T,84
6SEC A,F,13,Secundaria,mat,1T,93
6SEC A,M,464,Secundaria,mat,1T,76
6SEC A,F,599,Secundaria,mat,1T,89
6SEC A,F,41,Secundaria,mat,1T,86
6SEC A,M,497,Secundaria,mat,1T,71
6SEC A,F,679,Secundaria,mat,1T,92
6SEC A,F,157,Secundaria,mat,1T,40
6SEC A,F,30,Secundaria,mat,1T,94
6SEC A,F,20,Secundaria,mat,1T,60
6SEC A,F,12,Secundaria,mat,1T,90
6SEC A,F,515,Secundaria,mat,1T,75
6SEC A,M,469,Secundaria,mat,1T,85
6SEC A,F,441,Secundaria,mat,1T,78
6SEC A,F,477,Secundaria,mat,1T,61
6SEC A,M,652,Secundaria,mat,1T,92
6SEC A,F,204,Secundaria,mat,1T,45
6SEC A,F,35,Secundaria,mat,1T,100
6SEC A,F,16,Secundaria,mat,1T,34
6SEC A,F,31,Secundaria,mat,1T,95
6SEC A,M,772,Secundaria,mat,1T,1
6SEC A,F,486,Secundaria,mat,1T,94
6SEC A,F,604,Secundaria,mat,1T,75
6SEC A,M,712,Secundaria,mat,1T,69
6SEC A,M,663,Secundaria,mat,1T,70
6SEC A,F,616,Secundaria,mat,1T,67
6SEC A,M,273,Secundaria,mat,1T,100
6SEC A,F,24,Secundaria,mat,1T,79
6SEC A,F,584,Secundaria,mat,1T,40
6SEC A,M,759,Secundaria,mat,1T,54
6SEC A,F,742,Secundaria,mat,1T,58
6SEC A,M,746,Secundaria,mat,1T,77
6SEC A,M,581,Secundaria,mat,1T,86
6SEC A,M,726,Secundaria,mat,1T,86
6SEC A,M,26,Secundaria,mat,1T,72
6SEC A,F,704,Secundaria,mat,1T,65
6SEC A,M,32,Secundaria,mat,1T,70
6SEC A,F,8,Secundaria,mat,2T,82
6SEC A,F,524,Secundaria,mat,2T,80
6SEC A,F,13,Secundaria,mat,2T,80
6SEC A,M,464,Secundaria,mat,2T,77
6SEC A,F,599,Secundaria,mat,2T,84
6SEC A,F,41,Secundaria,mat,2T,87
6SEC A,M,497,Secundaria,mat,2T,86
6SEC A,F,679,Secundaria,mat,2T,81
6SEC A,F,157,Secundaria,mat,2T,68
6SEC A,F,30,Secundaria,mat,2T,80
6SEC A,F,20,Secundaria,mat,2T,60
6SEC A,F,12,Secundaria,mat,2T,85
6SEC A,F,515,Secundaria,mat,2T,71
6SEC A,M,469,Secundaria,mat,2T,81
6SEC A,F,441,Secundaria,mat,2T,71
6SEC A,F,477,Secundaria,mat,2T,81
6SEC A,M,652,Secundaria,mat,2T,83
6SEC A,F,204,Secundaria,mat,2T,56
6SEC A,F,35,Secundaria,mat,2T,100
6SEC A,F,16,Secundaria,mat,2T,56
6SEC A,F,31,Secundaria,mat,2T,81
6SEC A,M,772,Secundaria,mat,2T,60
6SEC A,F,486,Secundaria,mat,2T,94
6SEC A,F,604,Secundaria,mat,2T,78
6SEC A,M,712,Secundaria,mat,2T,69
6SEC A,M,663,Secundaria,mat,2T,74
6SEC A,F,616,Secundaria,mat,2T,60
6SEC A,M,273,Secundaria,mat,2T,100
6SEC A,F,24,Secundaria,mat,2T,71
6SEC A,F,584,Secundaria,mat,2T,58
6SEC A,M,759,Secundaria,mat,2T,65
6SEC A,F,742,Secundaria,mat,2T,64
6SEC A,M,746,Secundaria,mat,2T,73
6SEC A,M,581,Secundaria,mat,2T,81
6SEC A,M,726,Secundaria,mat,2T,81
6SEC A,M,26,Secundaria,mat,2T,60
6SEC A,F,704,Secundaria,mat,2T,73
6SEC A,M,32,Secundaria,mat,2T,75
6SEC A,F,8,Secundaria,mat,3T,90
6SEC A,F,524,Secundaria,mat,3T,81
6SEC A,F,13,Secundaria,mat,3T,83
6SEC A,M,464,Secundaria,mat,3T,75
6SEC A,F,599,Secundaria,mat,3T,100
6SEC A,F,41,Secundaria,mat,3T,91
6SEC A,M,497,Secundaria,mat,3T,90
6SEC A,F,679,Secundaria,mat,3T,93
6SEC A,F,157,Secundaria,mat,3T,76
6SEC A,F,30,Secundaria,mat,3T,82
6SEC A,F,20,Secundaria,mat,3T,95
6SEC A,F,12,Secundaria,mat,3T,100
6SEC A,F,515,Secundaria,mat,3T,85
6SEC A,M,469,Secundaria,mat,3T,82
6SEC A,F,441,Secundaria,mat,3T,71
6SEC A,F,477,Secundaria,mat,3T,81
6SEC A,M,652,Secundaria,mat,3T,92
6SEC A,F,204,Secundaria,mat,3T,70
6SEC A,F,35,Secundaria,mat,3T,100
6SEC A,F,16,Secundaria,mat,3T,67
6SEC A,F,31,Secundaria,mat,3T,100
6SEC A,M,772,Secundaria,mat,3T,65
6SEC A,F,486,Secundaria,mat,3T,100
6SEC A,F,604,Secundaria,mat,3T,93
6SEC A,M,712,Secundaria,mat,3T,65
6SEC A,M,663,Secundaria,mat,3T,83
6SEC A,F,616,Secundaria,mat,3T,70
6SEC A,M,273,Secundaria,mat,3T,100
6SEC A,F,24,Secundaria,mat,3T,77
6SEC A,F,584,Secundaria,mat,3T,74
6SEC A,M,759,Secundaria,mat,3T,82
6SEC A,F,742,Secundaria,mat,3T,75
6SEC A,M,746,Secundaria,mat,3T,73
6SEC A,M,581,Secundaria,mat,3T,100
6SEC A,M,726,Secundaria,mat,3T,90
6SEC A,M,26,Secundaria,mat,3T,71
6SEC A,F,704,Secundaria,mat,3T,100
6SEC A,M,32,Secundaria,mat,3T,73
6SEC A,F,8,Secundaria,ttesp,1T,93
6SEC A,F,524,Secundaria,ttesp,1T,93
6SEC A,F,13,Secundaria,ttesp,1T,95
6SEC A,M,464,Secundaria,ttesp,1T,80
6SEC A,F,599,Secundaria,ttesp,1T,93
6SEC A,F,41,Secundaria,ttesp,1T,99
6SEC A,M,497,Secundaria,ttesp,1T,88
6SEC A,F,679,Secundaria,ttesp,1T,96
6SEC A,F,157,Secundaria,ttesp,1T,68
6SEC A,F,30,Secundaria,ttesp,1T,90
6SEC A,F,20,Secundaria,ttesp,1T,76
6SEC A,F,12,Secundaria,ttesp,1T,95
6SEC A,F,515,Secundaria,ttesp,1T,84
6SEC A,M,469,Secundaria,ttesp,1T,91
6SEC A,F,441,Secundaria,ttesp,1T,85
6SEC A,F,477,Secundaria,ttesp,1T,89
6SEC A,M,652,Secundaria,ttesp,1T,88
6SEC A,F,204,Secundaria,ttesp,1T,80
6SEC A,F,35,Secundaria,ttesp,1T,99
6SEC A,F,16,Secundaria,ttesp,1T,49
6SEC A,F,31,Secundaria,ttesp,1T,90
6SEC A,M,772,Secundaria,ttesp,1T,1
6SEC A,F,486,Secundaria,ttesp,1T,95
6SEC A,F,604,Secundaria,ttesp,1T,87
6SEC A,M,712,Secundaria,ttesp,1T,75
6SEC A,M,663,Secundaria,ttesp,1T,87
6SEC A,F,616,Secundaria,ttesp,1T,79
6SEC A,M,273,Secundaria,ttesp,1T,89
